10/7/2019,226.270004,229.929993,225.839996,227.059998,225.234634,30576500
10/8/2019,225.820007,228.059998,224.330002,224.399994,222.596024,27955000
10/9/2019,227.029999,227.789993,225.639999,227.029999,225.204895,18692600
10/10/2019,227.929993,230.440002,227.300003,230.089996,228.24028,28253400
10/11/2019,232.949997,237.639999,232.309998,236.210007,234.311081,41698900
10/14/2019,234.899994,238.130005,234.669998,235.869995,233.973816,24106900
10/15/2019,236.389999,237.649994,234.880005,235.320007,233.428253,21840000
10/16/2019,233.369995,235.240005,233.199997,234.369995,232.48587,18475800
10/17/2019,235.089996,236.149994,233.520004,235.279999,233.388565,16896300
10/18/2019,234.589996,237.580002,234.289993,236.410004,234.509491,24358400
10/21/2019,237.520004,240.990005,237.320007,240.509995,238.576508,21811800
10/22/2019,241.160004,242.199997,239.619995,239.960007,238.030945,20573400
10/23/2019,242.100006,243.240005,241.220001,243.179993,241.225052,18957200
10/24/2019,244.509995,244.800003,241.809998,243.580002,241.621826,17318800
10/25/2019,243.160004,246.729996,242.880005,246.580002,244.597717,18369300
10/28/2019,247.419998,249.25,246.720001,249.050003,247.047867,24143200
10/29/2019,248.970001,249.75,242.570007,243.289993,241.334152,35709900
10/30/2019,244.759995,245.300003,241.210007,243.259995,241.304398,31130500
10/31/2019,247.240005,249.169998,237.259995,248.759995,246.760193,34790500
11/1/2019,249.539993,255.929993,249.160004,255.820007,253.763443,37781300
11/4/2019,257.329987,257.850006,255.380005,257.5,255.429932,25818000
11/5/2019,257.049988,258.190002,256.320007,257.130005,255.062927,19974400
11/6/2019,256.769989,257.48999,255.369995,257.23999,255.172012,18966100
11/7/2019,258.73999,260.350006,258.109985,259.429993,258.117004,23735100
11/8/2019,258.690002,260.440002,256.850006,260.140015,258.823456,17496600
11/11/2019,258.299988,262.470001,258.279999,262.200012,260.873016,20455300
11/12/2019,261.549988,262.790009,260.920013,261.959991,260.634216,21847200
11/13/2019,261.130005,264.779999,261.070007,264.470001,263.131531,25683600
11/14/2019,263.75,264.880005,262.100006,262.640015,261.310791,22295700
11/15/2019,263.679993,265.779999,263.01001,265.76001,264.415009,25051600
11/18/2019,265.799988,267.429993,264.230011,267.100006,265.74823,21675800
11/19/2019,267.899994,268,265.390015,266.290009,264.942322,19041800
11/20/2019,265.540009,266.079987,260.399994,263.190002,261.858032,26558600
11/21/2019,263.690002,264.01001,261.179993,262.01001,260.68399,30348800
11/22/2019,262.589996,263.179993,260.839996,261.779999,260.455139,16331300
11/25/2019,262.709991,266.440002,262.519989,266.369995,265.021912,21005100
11/26/2019,266.940002,267.160004,262.5,264.290009,262.952423,26301900
11/27/2019,265.579987,267.980011,265.309998,267.839996,266.484467,16308900
11/29/2019,266.600006,268,265.899994,267.25,265.897461,11654400
12/2/2019,267.269989,268.25,263.450012,264.160004,262.82309,23621800
12/3/2019,258.309998,259.529999,256.290009,259.450012,258.136963,28607600
12/4/2019,261.070007,263.309998,260.679993,261.73999,260.415344,16795400
12/5/2019,263.790009,265.890015,262.730011,265.579987,264.235901,18606100
12/6/2019,267.480011,271,267.299988,270.709991,269.339935,26518900
